index_batch,radar_mask_len,radar_OI,box_present,cls_labels_len
2150,6049,7,1,461
2150,5901,8,1,461
2152,5986,3,1,708
2152,5606,6,2,1685
2152,5903,7,1,708
2152,5568,8,1,708
2152,5671,9,2,1587
2153,5121,5,2,1860
2153,5385,6,2,1610
2153,5855,7,1,738
2153,5909,8,1,738
2153,5546,9,2,1625
2154,6057,5,1,625
2154,5886,6,2,1568
2154,5539,7,2,1684
2155,5951,5,1,588
2155,5741,6,2,1898
2155,6212,7,1,588
2155,5913,8,2,1969
2158,6177,3,1,587
2158,6115,6,1,587
2158,6145,7,2,1962
2158,6328,8,1,587
2158,5770,9,2,2169
2159,6194,5,2,1979
2159,6249,6,1,565
2159,6054,7,1,565
2160,6251,5,1,626
2160,6300,6,2,1841
2160,6433,7,2,1867
2160,6142,8,2,2037
2160,6183,9,1,626
2161,6289,5,2,1791
2161,6323,6,1,601
2162,6185,5,2,1805
2162,6517,6,1,603
2163,6582,5,1,540
2163,6383,6,2,1742
2164,6712,5,1,537
2164,6196,6,2,1695
2164,6125,7,2,1775
2164,6201,8,2,1683
2165,6421,3,2,1750
2165,6818,6,1,588
2165,6324,7,2,1720
2165,6413,8,2,1766
2166,6819,5,1,598
2166,6498,6,2,1679
2166,6559,7,2,1745
2166,6386,8,2,1772
2167,6957,5,1,574
2167,6775,6,1,574
2167,6916,7,2,1619
2167,6505,8,2,1765
2168,6723,5,2,1703
2168,6876,6,1,592
2168,6645,7,2,1745
2168,6792,8,2,1783
2169,7075,5,1,608
2169,6855,6,2,1771
2169,7000,7,1,608
2170,6911,5,2,1724
2170,6736,6,2,1872
2170,7043,7,1,616
2171,7294,5,1,672
2171,6850,6,2,1779
2171,6898,7,2,1828
2172,7041,5,2,1906
2172,7314,6,1,641
2172,7154,7,2,1799
2172,7036,8,1,641
2173,7408,6,1,726
2173,7271,7,2,1866
2174,7306,5,1,653
2174,7167,6,2,1836
2174,7407,7,1,653
2175,7583,5,1,620
2175,7223,6,1,620
2175,7479,7,2,2116
2175,7294,8,2,2279
2176,7520,5,1,594
2176,7399,6,2,1899
2177,7606,5,1,574
2177,7280,6,2,1892
2178,7510,5,1,578
2178,7319,6,2,1897
2178,7082,7,2,2026
2179,7797,5,1,531
2179,7433,6,2,1884
2179,7588,7,1,531
2179,7228,8,2,2040
2180,7306,5,1,529
2180,7551,6,1,529
2180,7444,7,2,1901
2180,7417,8,2,1971
2182,7922,5,1,501
2182,7479,6,2,1803
2183,7663,5,1,489
2183,8100,6,1,489
2183,7469,7,2,1928
2183,7330,8,2,2139
2184,7914,5,1,527
2184,7536,6,2,1854
2185,7757,5,2,2323
2185,8375,6,1,550
2185,8001,7,1,550
2185,7721,8,2,2078
2186,8407,5,1,487
2186,7644,6,2,2031
2187,8173,5,1,473
2187,7745,6,2,2164
2188,8355,6,1,497
2188,8199,7,1,497
2188,7739,8,2,1973
2188,7709,9,2,2064
2189,8382,6,1,540
2189,8230,7,1,540
2189,7940,8,2,2101
2189,6984,9,1,540
2189,7910,10,2,2220
2190,8469,5,1,474
2190,8026,6,1,474
2190,7942,7,2,2007
2191,8542,5,1,494
2191,7917,6,2,2071
2191,8367,7,1,494
2191,7910,8,2,2138
2192,8725,5,1,471
2192,8369,6,1,471
2192,8125,7,2,2104
2192,8049,8,2,2372
2192,8077,9,2,2407
2192,8626,10,1,471
2194,8818,5,1,485
2194,9352,6,1,485
2194,8239,7,2,2385
2194,8261,8,2,2438
2196,9200,5,1,526
2196,8688,6,1,526
2196,8314,7,2,2309
2196,8228,8,2,2570
2197,8333,5,2,2357
2197,9619,6,1,613
2197,8361,7,2,2283
2197,8348,8,2,2463
2197,8321,9,2,2324
2198,9790,5,1,566
2198,8969,6,1,566
2198,8251,7,2,2110
2198,8249,8,2,2310
2199,8215,3,2,2335
2199,8874,6,1,589
2199,10132,7,1,589
2199,8340,8,2,2180
2200,8317,3,2,2318
2200,9240,6,1,542
2200,9879,7,1,542
2200,8479,8,2,2172
2201,10363,3,1,582
2201,9460,4,1,582
2201,8505,5,2,2134
2201,9969,6,1,582
2201,8346,7,2,2308
2202,10013,5,1,569
2202,8490,6,2,2062
2202,9929,7,1,569
2202,8339,8,2,2235
2203,8670,5,2,2032
2203,10010,6,1,512
2203,9763,7,1,512
2203,8674,8,2,2057
2203,8470,9,2,2289
2203,9699,10,1,512
2204,9877,5,1,562
2204,10259,6,1,562
2204,9991,7,1,562
2204,8780,8,2,2057
2204,8693,9,2,2148
2204,9945,10,1,562
2205,10169,5,1,600
2205,8850,6,2,2012
2205,8716,7,2,2246
2207,8843,6,2,2392
2207,10315,7,1,543
2207,8994,8,2,2255
2207,8896,9,2,2318
2208,9997,6,1,534
2208,10263,7,1,534
2208,9021,8,2,2130
2208,8861,9,2,2270
2209,9805,5,1,615
2209,8990,6,2,2293
2209,9884,7,1,615
2209,9004,8,2,2244
2210,9787,5,1,623
2210,9672,6,1,623
2210,9843,7,1,623
2210,9053,8,2,2385
2210,8952,9,2,2467
2211,9494,5,1,785
2211,9560,6,1,785
2211,9053,7,2,2377
2211,9454,8,1,785
2213,9199,6,1,432
2213,9278,7,2,2332
2213,9196,8,2,2474
2215,9024,5,1,639
2215,9266,7,2,2113
2215,9170,9,2,2243
2216,8687,7,1,521
2216,9227,10,2,2180
2216,9196,11,2,2356
2229,9387,10,2,1693
2229,8573,11,1,475
2235,3577,6,1,459
2235,2240,7,1,356
2237,2944,6,1,80
2237,2993,7,1,107
2237,3084,8,1,126
2239,3914,6,1,166
2239,2350,7,1,101
2240,3930,6,1,307
2240,3202,7,1,307
2241,3876,6,1,422
2241,3075,7,1,367
2242,3933,6,1,480
2242,3186,7,1,326
2242,3944,8,1,470
2243,4121,6,1,471
2244,3429,4,1,164
2245,4119,6,1,347
2245,4080,7,1,243
2246,4196,6,1,238
2246,3465,7,1,17
2246,4150,8,1,186
2247,4056,6,1,4
2248,4793,6,1,45
2249,4785,6,1,19
2285,4402,1,1,1313
2285,4622,2,1,1313
2285,4344,5,1,1313
2286,4402,1,1,1328
2286,4622,2,1,1328
2286,4344,5,1,1328
2287,5176,1,1,1215
2287,4935,4,1,1215
2288,4798,1,1,1108
2289,4863,1,1,1056
2290,4013,1,1,1214
2290,3944,2,1,1214
2291,4674,1,1,1395
2291,5193,2,1,1395
2292,5316,1,1,1198
2292,5596,2,1,1198
2292,5836,6,1,1198
2293,5567,3,1,1693
2294,5676,1,1,1072
2294,5969,2,1,1072
2294,6197,5,1,1072
2295,5970,4,1,1196
2296,5120,3,1,1157
2296,5419,4,1,1157
2296,5662,5,1,1157
2297,5124,3,1,801
2297,5787,4,1,801
2298,5186,3,1,889
2298,5714,4,1,889
2299,5158,3,1,829
2299,5470,4,1,829
2299,5783,5,1,829
2300,5008,4,1,845
2300,5588,5,1,845
2301,5916,1,1,916
2301,5214,5,1,916
2301,5624,6,1,916
2302,6623,1,1,1015
2302,5536,4,1,1015
2303,6411,1,1,1108
2304,5791,3,1,1176
2305,6734,3,1,1139
2305,7335,4,1,1139
2306,6893,3,1,1191
2307,5952,3,1,987
2309,6259,4,1,923
2309,7222,5,1,923
2309,7420,6,1,923
2310,7817,3,1,1282
2310,8379,4,1,1282
2311,8654,4,1,1153
2312,7161,2,1,1337
2312,7834,3,1,1337
2313,7685,2,1,1474
2313,8046,3,1,1474
2313,9082,4,1,1474
2314,6806,1,1,1252
2314,7413,2,1,1252
2314,6101,3,1,1252
2315,8521,2,1,1504
2315,8826,3,1,1504
2316,8348,1,1,1513
2316,6229,2,1,1513
2317,6522,1,1,1486
2317,7107,2,1,1486
2318,7643,1,1,1465
2319,7147,1,1,1518
2319,8119,2,1,1518
2320,6758,1,1,1555
2321,6650,1,1,1561
2321,7314,2,1,1561
2322,7619,3,1,1496
2322,7242,4,1,1496
2323,6468,2,1,1456
2324,6578,3,1,1335
2325,8623,3,1,1325
2326,7065,3,1,1362
2327,7107,4,1,1248
2327,6658,5,1,1248
2329,7320,5,1,1048
2329,8432,6,1,1048
2330,6632,5,1,1110
2331,7906,3,1,1371
2331,7281,4,1,1371
2332,6737,3,1,1409
2332,7345,4,1,1409
2333,7554,3,1,1216
2333,7255,4,1,1216
2334,7278,3,1,1440
2334,6760,4,1,1440
2336,8218,4,1,1280
2337,6874,3,1,1242
2337,7083,4,1,1242
2339,6594,4,1,1244
2339,6876,5,1,1244
2340,7107,4,1,1303
2340,6811,5,1,1303
2341,6575,3,1,1267
2342,5981,3,1,1426
2343,5674,3,1,1347
2343,5923,4,1,1347
2344,5195,3,1,1251
2345,5219,3,1,1061
2346,5244,3,1,1000
2347,5162,3,1,990
2347,5017,4,1,990
2348,5033,3,1,760
2348,5178,4,1,760
2349,4875,3,1,853
2350,4971,3,1,932
2350,5269,4,1,932
2351,5223,3,1,893
2351,5443,4,1,893
2353,5137,3,1,1122
2354,4798,3,1,1083
2354,5257,4,1,1083
2355,4912,3,1,1097
2355,5222,4,1,1097
2356,4836,3,1,1083
2356,5346,4,1,1083
2357,4933,4,1,1053
2358,5224,3,1,1126
2358,5340,4,1,1126
2358,5575,5,1,1126
2359,5378,3,1,1130
2359,5719,4,1,1130
2360,5754,3,1,1229
2361,5407,3,1,1150
2362,5697,3,1,1539
2362,5945,4,1,1539
2363,5678,3,1,1112
2364,5532,3,1,1224
2364,5952,4,1,1224
2366,5305,3,1,1312
2366,5755,4,1,1312
2367,5415,3,1,1309
2368,5788,1,1,1385
2368,5891,4,1,1385
2369,5537,3,1,1192
2370,5749,3,1,1252
2371,5735,3,1,1372
2372,5830,3,1,1387
2375,5795,3,1,1468
2376,6207,3,1,1555
2379,5815,3,1,1664
2381,6296,3,1,1717
2381,6510,4,1,1719
2382,6110,3,1,1619
2382,6537,4,1,1673
2383,5814,3,1,1524
2384,6106,3,1,1599
2384,6561,4,1,1638
2385,5866,3,1,1344
2385,6742,4,1,1386
2387,6232,4,1,1368
2388,6498,3,1,1374
2388,6667,4,1,1374
2390,6775,3,1,1376
2390,6488,4,1,1376
2391,6558,3,1,1283
2391,6464,4,1,1283
2397,6292,3,1,1134
2397,6478,4,1,1134
2399,6092,3,1,970
2401,6451,3,1,1089
2402,6459,3,1,983
2403,6652,3,1,1019
2404,6377,3,1,1013
2405,6478,3,1,1222
2406,6818,4,1,1061
2408,6918,3,1,1026
2409,6686,3,1,1114
2410,6868,3,1,1006
2412,6463,3,1,1301
2413,6501,3,1,1272
2414,6432,3,1,1418
2415,6452,3,1,1161
2416,6390,3,1,1381
2420,6082,3,1,1411
2422,6013,4,1,1303
2426,5827,3,1,1029
2427,5868,3,1,1197
2432,5630,3,1,1154
2442,5286,3,1,887
2444,5212,3,1,671
2444,5204,4,1,676
2446,5019,3,1,574
2473,7082,0,1,1239
2474,7082,0,1,1452
2475,7316,1,1,924
2475,7591,2,1,924
2475,7874,3,1,924
2476,6568,0,1,323
2476,7534,1,1,980
2476,8019,2,1,980
2476,7528,3,1,980
2476,8137,4,1,960
2477,6658,1,1,323
2477,7509,2,1,767
2477,7830,3,1,767
2478,7538,1,1,658
2478,7766,2,1,658
2478,7740,3,1,658
2479,7544,0,1,637
2480,7960,2,1,863
2480,8153,3,1,863
2480,8035,4,1,863
2480,8352,5,1,841
2481,6925,2,1,416
2481,8043,3,1,1033
2482,7041,0,1,1013
2483,7963,1,1,1077
2483,6980,2,1,561
2485,7191,1,1,1114
2485,7395,2,1,1114
2485,8473,3,1,890
2485,8474,4,1,844
2486,7105,1,1,1090
2486,7249,2,1,1090
2486,8295,3,1,788
2486,7511,4,1,346
2487,5347,0,1,97
2487,6262,1,1,1067
2487,6430,2,1,1067
2487,7633,3,1,288
2487,7659,4,1,255
2488,4692,1,1,66
2488,6271,2,1,989
2488,6585,3,1,989
2488,7819,4,1,117
2489,4320,0,1,421
2489,4521,1,1,421
2490,4750,0,1,678
2490,4970,1,1,678
2490,8394,4,1,4
2491,3768,0,1,786
2491,8251,3,1,10
2492,3574,1,1,1048
2492,3794,2,1,1048
2493,3969,1,1,1028
2494,3779,0,1,1235
2494,4499,1,1,1235
2495,4200,1,1,1037
2497,2916,0,1,844
2499,3163,7,1,947
2501,3271,0,1,964
2501,3378,1,1,964
2503,3582,4,1,1142
2503,3930,5,1,1142
2504,3789,4,1,1468
2504,3981,5,1,1468
2505,3903,3,1,1542
2505,5551,8,1,1542
2506,4257,4,1,1497
2506,4326,5,1,1497
2507,4501,5,1,1639
2508,4261,3,1,1727
2508,4358,4,1,1727
2509,4033,3,1,1721
2509,4038,4,1,1721
2509,4236,5,1,1721
2510,3916,4,1,1856
2510,4078,5,1,1856
2511,3840,0,1,1759
2511,3920,7,1,1759
2511,3988,8,1,1759
2512,3736,4,1,1574
2512,3907,5,1,1574
2513,3061,4,1,1287
2513,3231,5,1,1287
2514,2192,3,1,1112
2514,2253,4,1,1112
2516,6249,1,1,1220
2517,7397,1,1,1236
2517,7768,2,1,1236
2518,8016,1,1,1289
2518,8271,2,1,1289
2519,7576,1,1,1292
2519,7786,2,1,1292
2520,7860,1,1,1193
2521,6623,1,1,1226
2522,7230,1,1,1109
2523,7530,1,1,1197
2524,7835,1,1,1188
2525,7545,1,1,1288
2526,7111,1,1,1217
2527,7440,1,1,1204
2528,7350,1,1,1220
2529,8231,1,1,1208
2530,7302,1,1,1196
2531,7959,1,1,1185
2531,8057,2,1,1185
2532,7593,1,1,1250
2533,7803,1,1,1248
2534,8316,1,1,1288
2535,7580,1,1,1221
2535,7581,2,1,1221
2535,7983,3,1,1221
2536,8190,1,1,1304
2536,8297,2,1,1304
2537,7129,1,1,1237
2537,7498,2,1,1237
2538,6203,1,1,1191
2538,6252,2,1,1191
2538,6697,3,1,1191
2539,8226,1,1,1249
2540,8634,1,1,1320
2541,7863,1,1,1230
2542,6563,1,1,1176
2543,7594,1,1,1189
2543,7579,2,1,1189
2544,6769,1,1,1180
2545,7420,1,1,1136
2545,7380,2,1,1136
2546,7187,1,1,1165
2547,7301,1,1,1169
2547,7289,2,1,1169
2547,7659,3,1,1169
2548,7380,1,1,1136
2549,6291,1,1,1175
2549,6522,2,1,1175
2550,6698,1,1,1153
2550,6932,2,1,1153
2551,5958,1,1,1094
2551,6273,2,1,1094
2552,6109,1,1,1111
2552,6228,2,1,1111
2553,6287,1,1,1079
2553,6585,2,1,1079
2554,6456,1,1,1102
2554,6674,2,1,1102
2555,5387,1,1,1068
2556,5486,1,1,1173
2556,5728,2,1,1173
2558,6130,1,1,1289
2559,6340,1,1,1342
2560,6412,1,1,1316
2560,6439,2,1,1316
2561,5329,1,1,1212
2561,5511,2,1,1212
2562,5915,1,1,1264
2562,6184,2,1,1264
2563,5421,1,1,1337
2564,5565,1,1,1270
2565,5242,1,1,1212
2565,5672,2,1,1212
2566,5184,1,1,1148
2566,5371,2,1,1148
2566,5791,3,1,1148
2568,5188,1,1,1134
2569,4953,1,1,1146
2571,4977,1,1,1167
2571,5268,2,1,1167
2572,5023,1,1,1103
2572,5085,5,1,1103
2573,5364,1,1,1069
2574,5275,2,1,1110
2574,5356,3,1,1110
2575,5077,1,1,1155
2575,5217,2,1,1155
2576,5844,1,1,1061
2577,5443,1,1,1173
2578,191,0,2,122
2578,5587,1,1,1089
2578,5785,2,1,1089
2578,859,5,2,357
2579,313,0,2,294
2580,339,0,2,318
2580,1058,3,2,818
2580,2544,4,2,818
2581,384,0,2,330
2581,1197,4,2,915
2583,331,0,2,261
2583,2950,1,2,1455
2583,2532,5,2,1455
2584,179,0,2,173
2584,2604,4,2,1323
2584,2536,5,2,1323
2585,116,0,2,110
2585,3291,5,2,1172
2585,3456,6,2,1172
2586,135,0,2,68
2586,2540,4,2,1341
2586,3219,5,2,1341
2587,3166,4,2,1442
2588,2783,4,2,1226
2588,3066,5,2,1226
2589,3712,6,2,1400
2626,8913,8,2,1966
2711,5047,10,1,920
2718,5766,5,1,1853
2739,8108,0,1,21
2740,8135,2,1,118
2741,8114,2,1,96
2742,8089,0,1,67
2743,8222,0,1,154
2744,8155,0,1,51
2745,8345,0,1,56
2746,8197,0,1,260
2747,8327,2,1,310
2748,8100,2,1,104
2748,7856,3,1,1890
2749,8095,1,1,148
2750,8141,1,1,482
2750,7872,2,1,1884
2751,8373,1,1,537
2752,8341,1,1,694
2753,8419,1,1,376
2753,8249,7,1,1712
2754,8329,1,1,721
2754,7726,5,1,1732
2755,8480,1,1,571
2758,8725,1,1,1056
2758,9089,5,1,2281
2759,8671,2,1,770
2760,8810,1,1,956
2761,8955,2,1,885
2761,9206,3,1,1929
2762,8883,1,1,1008
2763,8785,1,1,731
2763,8783,6,1,1525
2764,8859,0,1,1131
2764,2692,4,1,154
2765,8783,1,1,780
2765,2833,2,1,548
2766,8839,2,1,594
2766,3045,3,1,924
2766,723,5,1,8
2767,8848,1,1,628
2767,2676,2,1,647
2767,799,4,1,50
2768,8942,3,1,735
2768,3382,4,1,805
2768,924,7,1,80
2769,8749,4,1,742
2769,3135,5,1,987
2769,666,7,1,4
2770,8258,0,1,1496
2770,8785,2,1,896
2770,3089,4,1,462
2770,619,6,1,1
2771,7902,0,1,1417
2771,8540,2,1,992
2771,3894,4,1,602
2772,8441,3,1,1024
2772,3938,5,1,1196
2772,1283,8,1,122
2773,8589,1,1,974
2773,3969,3,1,396
2774,8677,2,1,1534
2774,3600,4,1,942
2775,8422,2,1,1350
2775,4497,4,1,92
2776,8099,0,1,1493
2776,8559,3,1,1086
2776,3892,5,1,588
2776,1596,8,1,5
2777,8204,3,1,998
2777,3938,5,1,142
2778,8520,3,1,830
2778,4096,5,1,21
2778,782,7,1,2
2779,7886,0,1,1309
2779,8526,5,1,815
2779,2382,6,1,22
2779,4092,7,1,21
2779,3565,8,1,291
2779,766,10,1,17
2781,7936,0,1,1298
2781,8600,2,1,833
2781,3331,3,1,189
2781,922,5,1,7
2782,8187,0,1,1703
2782,8592,2,1,915
2783,8866,2,1,1371
2784,7891,0,1,561
2784,8466,2,1,2195
2784,7904,4,1,572
2784,8698,6,1,1350
2785,8604,3,1,1625
2785,3250,5,1,25
2786,8779,1,1,1815
2787,8378,0,1,2692
2787,9188,3,1,1903
2787,3199,5,1,9
2788,9130,1,1,1968
2789,9208,3,1,1971
2790,8490,0,1,2490
2790,8315,1,1,2490
2790,8650,4,1,1871
2792,8530,1,1,2958
2792,9007,4,1,2316
2793,8996,4,1,2441
2797,8066,5,1,3209
2797,8047,10,1,3459
2799,8709,1,1,1793
2800,4076,3,1,1099
2802,4994,3,1,377
2811,4956,3,1,748
2813,8436,1,1,3
2814,3450,3,1,1679
2823,8736,2,1,531
2826,9363,0,1,2
2828,9646,0,1,6
2829,9562,0,1,85
2829,9453,2,1,118
2830,9660,0,1,96
2831,9378,0,1,240
2832,9696,0,1,250
2833,9566,0,1,295
2833,9494,1,1,353
2833,9807,2,1,634
2835,9509,0,1,390
2836,9617,0,1,491
2837,10149,0,1,631
2838,10051,0,1,687
2839,10269,0,1,791
2840,9903,5,1,842
2841,9398,0,1,2117
2841,10242,4,1,940
2842,10355,7,1,1645
2842,9991,8,1,1099
2843,4816,0,1,985
2843,10025,5,1,1722
2843,9960,6,1,1736
2844,4319,0,1,1009
2844,9908,6,1,1705
2845,10194,5,1,1568
2846,9740,0,1,2032
2846,10339,7,1,1145
2847,10863,0,1,1109
2847,4996,1,1,1209
2847,10702,8,1,1725
2848,5400,0,1,1556
2848,10221,7,1,1346
2848,10333,8,1,1357
2850,10313,0,1,1947
2850,5196,1,1,1404
2850,10349,8,1,1484
2850,10623,9,1,1882
2851,10238,0,1,1937
2851,5465,1,1,1209
2851,10332,7,1,1533
2851,10608,8,1,1911
2852,10089,0,1,2002
2852,5742,1,1,1383
2852,10510,5,1,1566
2853,10116,6,1,1862
2854,9654,5,1,1553
2855,5136,0,1,589
2855,10190,7,1,1620
2856,10062,0,1,1421
2856,9650,6,1,1438
2857,10339,0,1,1629
2857,9877,6,1,1639
2858,9995,5,1,1656
2859,10760,0,1,1776
2859,10225,4,1,1803
2860,10701,0,1,1468
2860,10098,6,1,1468
2861,10747,0,1,1689
2861,10147,6,1,1691
2862,10760,0,1,1748
2862,10043,4,1,1774
2863,10299,0,1,1717
2863,4859,3,1,666
2863,9606,7,1,1776
2864,10390,0,1,1760
2864,9635,1,1,1817
2865,10406,0,1,1656
2865,9602,1,1,1772
2866,10229,0,1,1605
2866,9257,1,1,1666
2867,10094,0,1,1582
2867,10248,1,1,1574
2867,9541,2,1,1582
2867,5653,3,1,231
2868,10089,0,1,1417
2868,10013,1,1,1417
2868,9348,2,1,1417
2869,9858,0,1,1180
2870,9757,0,1,689
2870,9824,1,1,689
2870,8867,2,1,689
2871,9118,0,1,862
2872,8794,0,1,915
2872,8787,1,1,915
2873,9282,0,1,1003
2873,9270,1,1,1003
2874,9299,0,1,1071
2875,9794,0,1,1096
2876,9647,0,1,1179
2876,8991,1,1,1179
2876,9315,2,1,1179
2878,8418,0,1,1217
2878,8527,1,1,1217
2878,9058,3,1,1217
2879,8657,0,1,1106
2879,8177,1,1,1106
2880,8106,2,1,1249
2881,7409,0,1,1238
2881,6448,3,1,1238
2881,8469,4,1,1238
2882,8721,2,1,1274
2883,6822,0,1,1204
2883,6373,1,1,1204
2883,8831,2,1,1204
2883,6226,5,1,1204
2883,8546,6,1,1204
2884,6144,0,1,1076
2884,6191,1,1,1076
2884,7726,2,1,1076
2884,8299,3,1,1076
2884,6374,5,1,1076
2885,6199,1,1,1177
2885,8156,3,1,1177
2886,6140,1,1,1118
2886,6224,3,1,1118
2886,8154,4,1,1118
2887,5967,2,1,849
2887,6357,3,1,849
2887,6435,4,1,849
2887,6727,5,1,849
2887,8192,6,1,849
2887,8285,7,1,849
2888,5656,1,1,909
2888,5701,2,1,909
2888,7735,4,1,909
2888,9335,5,1,909
2888,7029,6,1,909
2889,5806,1,1,1019
2889,8536,2,1,1019
2890,6238,0,1,1074
2890,5415,3,1,1074
2890,7734,4,1,1074
2891,5562,2,1,1229
2891,8104,4,1,1229
2918,6255,2,1,351
2918,2964,3,1,1
2919,6403,5,1,456
2920,6690,3,1,448
2926,7022,1,1,869
2932,5811,3,1,21
2933,8163,4,1,1321
2934,5982,4,1,65
2935,5071,4,1,105
2941,11077,1,1,1569
2945,12437,1,1,1575
2948,12579,1,1,2352
2948,10268,3,1,2352
2948,6904,4,1,861
2949,12531,2,1,1249
2949,5950,3,1,143
2950,6462,2,1,66
2951,12898,1,1,2296
2951,10412,2,1,2422
2951,6156,3,1,219
2955,14004,1,1,2531
2955,13233,5,1,364
2955,10399,7,1,2466
2956,14391,1,1,3000
2956,10249,4,1,2596
2956,4624,5,1,65
2957,13775,1,1,2784
2957,10138,4,1,2454
2957,7068,5,1,902
2958,11659,2,1,20
2958,11870,3,1,587
2958,5195,4,1,111
2959,11692,0,1,34
2959,7148,1,1,907
2960,13439,0,1,2466
2960,9999,1,1,2410
2960,11739,4,1,283
2960,12391,5,1,1379
2960,10109,6,1,556
2960,5458,7,1,87
2961,11944,1,1,18
2961,12521,2,1,1032
2961,5615,3,1,225
2962,11830,1,1,73
2962,12594,2,1,1361
2965,13313,0,1,2601
2965,11865,2,1,539
2965,12964,3,1,2432
2966,13646,0,1,2297
2966,11912,2,1,143
2966,12968,3,1,2025
2967,5529,3,1,926
2967,291,4,1,49
2968,5529,3,1,397
2968,291,4,1,47
2970,5352,3,1,416
2970,358,4,1,83
2971,5479,3,1,452
2971,5297,4,1,392
2971,588,5,1,187
2972,5443,5,1,378
2972,374,6,1,53
2973,5500,4,1,392
2973,412,5,1,39
2974,5435,3,1,323
2974,5167,4,1,219
2974,370,5,1,27
2975,5455,4,1,244
2975,5211,5,1,180
2975,688,6,1,50
2976,5085,4,1,28
2976,5006,5,1,202
2976,420,6,1,51
2977,5217,3,1,37
2977,683,4,1,128
2978,5715,4,1,391
2978,667,5,1,114
2979,5889,3,1,399
2979,5226,4,1,312
2979,703,5,1,110
2980,5957,3,1,418
2980,713,4,1,41
2981,5945,3,1,237
2981,5114,4,1,159
2981,735,5,1,8
2982,6016,3,1,325
2982,5031,4,1,124
2983,6004,5,1,280
2983,4987,6,1,82
2984,5979,6,1,323
2984,5295,7,1,146
2984,4991,8,1,112
2985,9199,2,1,4
2985,6076,3,1,305
2985,4984,4,1,60
2986,9164,3,1,15
2986,6160,4,1,308
2987,9126,3,1,16
2987,6147,4,1,310
2988,9180,4,1,22
2988,6086,5,1,296
2988,5027,6,1,73
2989,9222,5,1,33
2989,6124,6,1,278
2990,6025,4,1,299
2992,9337,3,1,47
2992,6164,4,1,272
2993,9286,5,1,47
2993,6127,6,1,248
2994,9285,2,1,46
2994,6134,3,1,286
2994,5350,5,1,964
2995,9291,3,1,106
2995,6161,4,1,314
2996,9458,4,1,143
2996,6006,5,1,252
2996,5369,6,1,93
2997,5852,3,1,143
2998,9406,3,1,174
2998,5830,4,1,151
2999,5814,5,1,184
3001,9599,2,1,204
3001,5720,3,1,252
3002,9586,2,1,239
3002,5635,3,1,132
3003,9694,2,1,248
3003,5435,3,1,128
3003,5224,5,1,1233
3004,9733,4,1,300
3004,5301,5,1,45
3004,5458,8,1,1326
3005,9287,2,1,1
3005,5142,3,1,5
3006,9837,2,1,348
3007,9761,3,1,378
3007,6803,6,1,1375
3008,9446,2,1,23
3009,9422,3,1,31
3010,9845,3,1,516
3011,9741,2,1,444
3012,9819,2,1,469
3013,9771,1,1,535
3014,9553,3,1,102
3014,6569,7,1,1490
3015,9582,3,1,121
3016,9832,3,1,495
3017,9834,3,1,567
3017,7786,7,1,1466
3018,9874,3,1,651
3019,10000,4,1,626
3020,10142,3,1,552
3021,9612,3,1,159
3021,6558,7,1,1448
3022,9846,3,1,128
3025,10423,3,1,173
3025,6489,7,1,1549
3026,10269,3,1,204
3028,10284,3,1,159
3029,10047,1,1,168
3030,7287,5,1,1615
3031,10033,3,1,135
3031,7700,6,1,1621
3032,9990,3,1,163
3032,7273,5,1,1696
3035,9743,2,1,231
3040,10139,2,1,337
3041,10144,1,1,315
3041,7866,3,1,1864
3043,8588,7,1,1654
3045,7951,8,1,1736
3046,12034,3,1,931
3047,12034,3,1,264
3048,6916,0,1,400
3048,6131,1,1,761
3048,12292,5,1,334
3049,5833,6,1,136
3050,2818,0,1,5
3052,3770,0,1,338
3053,4094,2,1,311
3053,3641,4,1,76
3056,4064,2,1,94
3056,7015,4,1,60
3057,6728,1,1,53
3058,6887,3,1,448
3059,6849,5,1,486
3060,7440,0,1,166
3060,8763,1,1,756
3060,6499,7,1,643
3061,9638,4,1,2121
3061,11160,5,1,4
3061,6188,6,1,792
3062,6985,0,1,422
3062,4345,1,1,628
3062,7178,2,1,67
3062,4829,3,1,788
3062,9984,8,1,2283
3062,8093,9,1,195
3062,4602,10,1,815
3063,10488,5,1,1362
3063,3941,8,1,802
3064,11170,5,1,1588
3064,7090,6,1,157
3064,4881,7,1,1640
3065,5258,0,1,300
3065,2492,1,1,718
3065,9849,4,1,557
3065,9568,7,1,1282
3065,101,8,1,6
3066,205,6,1,205
